image_id,class_name,nombre_imagen,numero_imagen,carpeta_origen,imagen,clase_real,clase_real_patologo,clase_predicha_raw,clase_predicha,probabilidad,image_caption_blip_raw,image_caption_blip,caption_blip_util,blip_cues_json,class_prototype_morphology_json,class_prototype_caption,morphology_v2_json,caption_v2_vlm,hybrid_weak_caption,error_tipo,error_msg
METAMYELOCYTE_128237,Myelocyte,METAMYELOCYTE_128237.jpg,METAMYELOCYTE_128237,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_128237.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.717291,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_159012,Myelocyte,METAMYELOCYTE_159012.jpg,METAMYELOCYTE_159012,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_159012.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.507753,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_191660,Myelocyte,METAMYELOCYTE_191660.jpg,METAMYELOCYTE_191660,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_191660.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.96738,A purple circle with white dots.,A purple circle with white dots.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_199347,Neutrophil Band,METAMYELOCYTE_199347.jpg,METAMYELOCYTE_199347,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_199347.jpg,metamyelocyte,METAMYELOCYTE,band,band,0.725043,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
METAMYELOCYTE_211408,Myelocyte,METAMYELOCYTE_211408.jpg,METAMYELOCYTE_211408,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_211408.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.519106,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_217515,Promyelocyte,METAMYELOCYTE_217515.jpg,METAMYELOCYTE_217515,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_217515.jpg,metamyelocyte,METAMYELOCYTE,promyelocyte,promyelocyte,0.863366,A purple circle with white dots.,A purple circle with white dots.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,A Promyelocyte cell.,,
METAMYELOCYTE_230211,Myelocyte,METAMYELOCYTE_230211.jpg,METAMYELOCYTE_230211,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_230211.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.847518,A cell membrane with purple and white dots.,A cell membrane with purple and white dots.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_253315,Neutrophil Band,METAMYELOCYTE_253315.jpg,METAMYELOCYTE_253315,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_253315.jpg,metamyelocyte,METAMYELOCYTE,band,band,0.997329,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
METAMYELOCYTE_266882,Myelocyte,METAMYELOCYTE_266882.jpg,METAMYELOCYTE_266882,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_266882.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.889431,A purple substance in a microscope.,A purple substance in a microscope.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_272600,Monocyte,METAMYELOCYTE_272600.jpg,METAMYELOCYTE_272600,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_272600.jpg,metamyelocyte,METAMYELOCYTE,monocyte,monocyte,0.984618,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""moderate"", ""cytoplasm_color"": ""grayish"", ""granulation"": ""in fine sand"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""homogeneous/open/low condensed"", ""nucleocytoplasmic_ratio"": ""moderate"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""mononuclear"", ""nucleus_shape"": ""indented"", ""size"": ""high"", ""villi"": ""absent""}","A Monocyte cell with high size, moderate nucleocytoplasmic ratio, a indented nucleus (mononuclear), homogeneous/open/low condensed chromatin, absent nucleoli, moderate grayish cytoplasm, in fine sand granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""moderate"", ""cytoplasm_color"": ""grayish"", ""granulation"": ""in fine sand"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""homogeneous/open/low condensed"", ""nucleocytoplasmic_ratio"": ""moderate"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""mononuclear"", ""nucleus_shape"": ""indented"", ""size"": ""high"", ""villi"": ""absent""}","A Monocyte cell with high size, moderate nucleocytoplasmic ratio, a indented nucleus (mononuclear), homogeneous/open/low condensed chromatin, absent nucleoli, moderate grayish cytoplasm, in fine sand granulation, absent inclusions, and absent villi.","A Monocyte cell with high size, moderate nucleocytoplasmic ratio, a indented nucleus (mononuclear), homogeneous/open/low condensed chromatin, absent nucleoli, moderate grayish cytoplasm, in fine sand granulation, absent inclusions, and absent villi.",,
METAMYELOCYTE_316917,Promyelocyte,METAMYELOCYTE_316917.jpg,METAMYELOCYTE_316917,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_316917.jpg,metamyelocyte,METAMYELOCYTE,promyelocyte,promyelocyte,0.71835,A close up of a purple and white substance.,A close up of a purple and white substance.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,A Promyelocyte cell.,,
METAMYELOCYTE_335146,Myelocyte,METAMYELOCYTE_335146.jpg,METAMYELOCYTE_335146,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_335146.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.776466,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_338931,Myelocyte,METAMYELOCYTE_338931.jpg,METAMYELOCYTE_338931,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_338931.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.43569,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
METAMYELOCYTE_365858,Neutrophil Band,METAMYELOCYTE_365858.jpg,METAMYELOCYTE_365858,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_365858.jpg,metamyelocyte,METAMYELOCYTE,band,band,0.970258,A cell cell with a purple circle on it.,A cell cell with a purple circle on it.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
METAMYELOCYTE_374017,Monocyte,METAMYELOCYTE_374017.jpg,METAMYELOCYTE_374017,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_374017.jpg,metamyelocyte,METAMYELOCYTE,monocyte,monocyte,0.98204,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""moderate"", ""cytoplasm_color"": ""grayish"", ""granulation"": ""in fine sand"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""homogeneous/open/low condensed"", ""nucleocytoplasmic_ratio"": ""moderate"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""mononuclear"", ""nucleus_shape"": ""indented"", ""size"": ""high"", ""villi"": ""absent""}","A Monocyte cell with high size, moderate nucleocytoplasmic ratio, a indented nucleus (mononuclear), homogeneous/open/low condensed chromatin, absent nucleoli, moderate grayish cytoplasm, in fine sand granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""moderate"", ""cytoplasm_color"": ""grayish"", ""granulation"": ""in fine sand"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""homogeneous/open/low condensed"", ""nucleocytoplasmic_ratio"": ""moderate"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""mononuclear"", ""nucleus_shape"": ""indented"", ""size"": ""high"", ""villi"": ""absent""}","A Monocyte cell with high size, moderate nucleocytoplasmic ratio, a indented nucleus (mononuclear), homogeneous/open/low condensed chromatin, absent nucleoli, moderate grayish cytoplasm, in fine sand granulation, absent inclusions, and absent villi.","A Monocyte cell with high size, moderate nucleocytoplasmic ratio, a indented nucleus (mononuclear), homogeneous/open/low condensed chromatin, absent nucleoli, moderate grayish cytoplasm, in fine sand granulation, absent inclusions, and absent villi.",,
METAMYELOCYTE_3841,Myelocyte,METAMYELOCYTE_3841.jpg,METAMYELOCYTE_3841,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/METAMYELOCYTE_3841.jpg,metamyelocyte,METAMYELOCYTE,myelocyte,myelocyte,0.987254,Purple and white cells.,Purple and white cells.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Myelocyte cell.,A Myelocyte cell.,,
